Name|Abstract|Label
Gadidae|"The Gadidae are a family of marine fish included in the order Gadiformes known as the cods codfishes or true cods.  It contains several commercially important fishes including the cod haddock whiting and pollock.
Most gadid species are found in temperate waters of the Northern Hemisphere but several range into subtropical subarctic and Arctic oceans and a single (southern blue whiting) is found in the Southern Hemisphere. They are generally medium-sized fish and are distinguished by the presence of three dorsal fins on the back and two anal fins on the underside. Most species have barbels on their chins which they use while browsing on the sea floor. Gadids are carnivorous feeding on smaller fish and crustaceans.Gadids are highly prolific producing several million eggs at each spawning. This contributes to their high population numbers which in turn makes commercial fishing relatively easy.Concepts differ about the contents of the family Gadidae. The system followed by..."|0
Antonio_Paoli|"Antonio Paoli (14 April 1871 – 24 August 1946) was a Puerto Rican tenor. At the height of his fame he was known as ""The King of Tenors and The Tenor of Kings."" He is considered to be the first Puerto Rican to reach international fame in the musical arts. Paoli has been recognized as ""one of the most outstanding opera singers of all time"" and as one who had ""one of the most lyric and powerful voices...superior even to his contemporary rival Enrico Caruso.""After spending his childhood in his birth city of Ponce Paoli moved to Spain where with the assistance of his well-connected sister Amalia he obtained a Royal scholarship to take singing lessons in Italy. After singing to standing ovation crowds in both Spain and Italy Paoli made his grand debut in Paris France where he was encouraged to perform on the highest levels of the world stage. Before the end of the 19th century and while Paoli was still in his twenties he went on a tour of Europe that earned him both popular acclaim..."|0
Calathus_melanocephalus|"Calathus melanocephalus is a species of blackish-red coloured ground beetle from the Platyninae subfamily that can be found everywhere in Europe except for Monaco San Marino Vatican City and various European Asian and African islands. The species is mostly black coloured and have red thorax. It is found in bare sandy soil under stones and in leaf litter. Its flying time is from April to September.


== Distribution ==
It is found widely across the United Kingdom.


== References... =="|0
Northern_Theater_of_Eelam_War_IV|"The Northern Theater of Eelam War IV refers to the fighting that took place in the northern province of Sri Lanka between July 2006 and May 18 2009.


== Beginning of the war ==
A new crisis leading to the first large-scale fighting since signing of the ceasefire occurred when the LTTE closed the sluice gates of the Mavil Aru (Mavil Oya)  on July 21 and cut the water supply to 15000 villages in government controlled areas. After the initial negotiations by the SLMM to open the gates failed the Air Force attacked LTTE positions on July 26 and ground troops began an operation to open the gates. Following these moves the political leader of the LTTE S Elilan announced an end to the cease-fire although Palitha Kohona a government spokesman stated that the government remained committed to the cease-fire.
The sluice gates were eventually reopened on August 8 with conflicting reports as to who actually opened them. Initially the SLMM claimed that they managed to persuade the LTTE to lift..."|1
Thirty_Years'_War||1
MKS_30||1
Battle_of_Kranji|The Battle of Kranji was the second stage of the Empire of Japan's plan for the invasion of Singapore during the Second World War. On 9 February 1942 the Imperial Japanese Army assaulted the north-western front of the British colony of Singapore. Their primary objective was to secure a second beachhead after their successful assault at Sarimbun Beach on 8 February in order to breach the Jurong-Kranji defence line as part of their southward thrust towards the heart of Singapore City. Defending the shoreline between the Kranji River and the Johor–Singapore Causeway was the Australian 27th Brigade led by Brigadier Duncan Maxwell and one irregular company. On 10 February the Japanese forces suffered their heaviest losses while moving up the Kranji River which caused them to panic and nearly aborted the operation. However a series of miscommunications and withdrawals by Allied forces in the ensuing battles allowed the Japanese to swiftly gain strategic footholds which eventually led to...|1
Battle_of_Chipyong-ni|"The Battle of Chipyong-ni (French: Bataille de Chipyong-ni) also known as the Battle of Dipingli (Chinese: 砥平里战斗; pinyin: Dǐ Pīng Lĭ Zhàn Dòu) was a decisive battle of the Korean War that took place from 13–15 February 1951 between US and French units of the US 23rd Infantry Regiment and various units of the Chinese People's Volunteer Army (PVA) around the village of Chipyong-ni.  The result was a United Nations Command victory. The battle along with the Third Battle of Wonju has been called ""the Gettysburg of the Korean War"" and represents the ""high-water mark"" of the Chinese invasion of South Korea. Due to the ferocity of the Chinese attack and the heroism of the defenders the battle has also been called ""one of the greatest regimental defense actions in military history.""


== Background ==
After Chinese forces entered Korea in November 1950 the UN forces uncertain about the intentions and combat capabilities of the Chinese drew back behind the 38th parallel and waited to see..."|1
Submarine_incident_off_Kildin_Island|"The Submarine Incident off Kildin Island was a collision between the US Navy nuclear submarine USS Baton Rouge and the Russian Navy nuclear submarine B-276 Kostroma near the Russian naval base of Severomorsk on 11 February 1992. The incident occurred while the US unit was engaged in a covert mission apparently aimed at intercepting Russian military communications. Although a majority of sources claim that the American submarine was trailing her Russian counterpart some authors believe that neither Kostroma nor Baton Rouge had been able to locate each other before the collision.


== Background ==
Following the 1991 fall of the Soviet Union uncertainty prevailed among the US intelligence community about the attitude of the former Soviet forces especially the strategic assets that remained under Russian control. The US government tasked the Navy to continue keeping a close watch on the main bases of Russian nuclear submarines to monitor developments. During the cold war this type of submarine..."|1
German–Polish_War_(1002–18)||1
Battle_of_Gerontas|"The Battle of Gerontas (Greek: Ναυμαχία του Γέροντα) was a naval battle fought close to the island of Leros in the southeast Aegean Sea. On August 29 (O.S.) 1824 a Greek fleet of 75 ships defeated an Ottoman armada of 100 ships contributed to by Egypt Tunisia and Tripoli.
The Battle of Gerontas was one of the most decisive naval engagements of the Greek War of Independence and secured the island of Samos under Greek control.


== Background ==
In August 1824 the Ottomans looked to secure the island of Samos off the coast of the Asian minor a previous attempt launched earlier in the month on 5 August (O.S.) resulted in an Ottoman defeat at the Battle of Samos and caused delay. By 29 August the Ottoman fleet had grown to some 100 warships and launched an attack on the scattered Greek forces who's fleet made up a force of some 70-75 warships.


== The battle ==
After the battle off Kos island 24 August 1824 the Greek detachment of 15 ships was anchored in the Gerontas bay while the rest..."|1
